emotion,confidence_min,confidence_max,response
fear,0.4,0.7,Let's talk more about the feeling of fear and I’m here to listen.
fear,0.4,0.7,You might be experiencing fear and what might be triggering it.
fear,0.4,0.7,I’d like to understand more about fear and let’s explore what we can do about it.
fear,0.4,0.7,It’s okay to feel fear and how it’s affecting you right now.
fear,0.4,0.7,Could you share more about fear and how you’re managing it.
fear,0.7,1,Could you share more about fear and it’s important to process it together.
fear,0.7,1,It sounds like you're going through fear and how you’re managing it.
fear,0.7,1,Let's talk more about the feeling of fear and what might be triggering it.
fear,0.7,1,This could be a moment of fear and how it’s affecting you right now.
fear,0.7,1,It sounds like you're going through fear —let's take a moment to reflect on it.
fear,0.7,1,It’s okay to feel fear and what might be triggering it.
fear,0.7,1,Could you share more about fear and what it means to you.
fear,0.7,1,You might be experiencing fear and what it means to you.
fear,0.7,1,It sounds like you're going through fear and I’m here to listen.
fear,0.7,1,This is an opportunity to explore fear and I’m here to support you.
fear,0.7,1,This is an opportunity to explore fear and what might be triggering it.
fear,0.7,1,I’d like to understand more about fear and how it’s affecting you right now.
fear,0.7,1,It seems like you're feeling fear and how it’s affecting you right now.
fear,0.7,1,It’s okay to feel fear in this moment—let’s talk through it.
fear,0.7,1,Let's talk more about the feeling of fear and let’s explore what we can do about it.
fear,0.7,1,It seems like you're feeling fear and let’s explore what we can do about it.
fear,0.7,1,This could be a moment of fear and how it’s affecting you right now.
fear,0.7,1,Could you share more about fear —let's take a moment to reflect on it.
fear,0.7,1,This is an opportunity to explore fear and I’m here to listen.
fear,0.7,1,This could be a moment of fear and I’m here to support you.
gratitude,0,0.2,It seems like you're feeling gratitude and how you’re managing it.
gratitude,0,0.2,It’s okay to feel gratitude —let's take a moment to reflect on it.
gratitude,0,0.2,It seems like you're feeling gratitude —let's take a moment to reflect on it.
gratitude,0,0.2,I'm sensing a strong emotion of gratitude and let’s explore what we can do about it.
gratitude,0,0.2,Let's talk more about the feeling of gratitude and what might be triggering it.
gratitude,0,0.2,It sounds like you're going through gratitude and I’m here to support you.
gratitude,0,0.2,It sounds like you're going through gratitude in this moment—let’s talk through it.
gratitude,0,0.2,I’d like to understand more about gratitude and what might be triggering it.
gratitude,0,0.2,This is an opportunity to explore gratitude and what it means to you.
gratitude,0,0.2,This is an opportunity to explore gratitude and it’s important to process it together.
gratitude,0,0.2,It sounds like you're going through gratitude and it’s important to process it together.
gratitude,0,0.2,I'm sensing a strong emotion of gratitude and what it means to you.
gratitude,0,0.2,This is an opportunity to explore gratitude and I’m here to support you.
gratitude,0,0.2,Could you share more about gratitude in this moment—let’s talk through it.
gratitude,0,0.2,Let's talk more about the feeling of gratitude and I’m here to listen.
gratitude,0,0.2,Could you share more about gratitude and let’s explore what we can do about it.
gratitude,0,0.2,Let's talk more about the feeling of gratitude and how you’re managing it.
gratitude,0,0.2,I’d like to understand more about gratitude and I’m here to listen.
gratitude,0,0.2,This is an opportunity to explore gratitude and what it means to you.
gratitude,0,0.2,I'm sensing a strong emotion of gratitude —let's take a moment to reflect on it.
gratitude,0.2,0.6,Let's talk more about the feeling of gratitude in this moment—let’s talk through it.
gratitude,0.2,0.6,You might be experiencing gratitude and what it means to you.
gratitude,0.2,0.6,It sounds like you're going through gratitude and I’m here to listen.
gratitude,0.2,0.6,I'm sensing a strong emotion of gratitude and it’s important to process it together.
gratitude,0.2,0.6,It seems like you're feeling gratitude and what might be triggering it.
gratitude,0.2,0.6,It’s okay to feel gratitude and I’m here to support you.
gratitude,0.2,0.6,Could you share more about gratitude and let’s explore what we can do about it.
gratitude,0.2,0.6,It seems like you're feeling gratitude and let’s explore what we can do about it.
gratitude,0.2,0.6,Let's talk more about the feeling of gratitude and what it means to you.
gratitude,0.2,0.6,It sounds like you're going through gratitude and let’s explore what we can do about it.
gratitude,0.2,0.6,I'm sensing a strong emotion of gratitude and it’s important to process it together.
gratitude,0.2,0.6,This is an opportunity to explore gratitude and what might be triggering it.
gratitude,0.2,0.6,Could you share more about gratitude and I’m here to support you.
gratitude,0.2,0.6,This could be a moment of gratitude and how it’s affecting you right now.
gratitude,0.2,0.6,It seems like you're feeling gratitude and it’s important to process it together.
gratitude,0.2,0.6,This is an opportunity to explore gratitude and I’m here to listen.
gratitude,0.2,0.6,Let's talk more about the feeling of gratitude and let’s explore what we can do about it.
gratitude,0.2,0.6,You might be experiencing gratitude and what might be triggering it.
gratitude,0.2,0.6,It sounds like you're going through gratitude and it’s important to process it together.
gratitude,0.2,0.6,Could you share more about gratitude —let's take a moment to reflect on it.
gratitude,0.6,1,It’s okay to feel gratitude and I’m here to support you.
gratitude,0.6,1,I'm sensing a strong emotion of gratitude and how it’s affecting you right now.
gratitude,0.6,1,It’s okay to feel gratitude and it’s important to process it together.
gratitude,0.6,1,I’d like to understand more about gratitude —let's take a moment to reflect on it.
gratitude,0.6,1,This is an opportunity to explore gratitude and how you’re managing it.
gratitude,0.6,1,I’d like to understand more about gratitude and I’m here to listen.
gratitude,0.6,1,You might be experiencing gratitude —let's take a moment to reflect on it.
gratitude,0.6,1,It seems like you're feeling gratitude and I’m here to listen.
gratitude,0.6,1,You might be experiencing gratitude and how you’re managing it.
gratitude,0.6,1,Could you share more about gratitude and how you’re managing it.
gratitude,0.6,1,This could be a moment of gratitude and I’m here to listen.
gratitude,0.6,1,Let's talk more about the feeling of gratitude and how it’s affecting you right now.
gratitude,0.6,1,Could you share more about gratitude and let’s explore what we can do about it.
gratitude,0.6,1,It’s okay to feel gratitude and how you’re managing it.
gratitude,0.6,1,It’s okay to feel gratitude and it’s important to process it together.
gratitude,0.6,1,You might be experiencing gratitude and what might be triggering it.
gratitude,0.6,1,This is an opportunity to explore gratitude and how you’re managing it.
gratitude,0.6,1,Let's talk more about the feeling of gratitude in this moment—let’s talk through it.
gratitude,0.6,1,I’d like to understand more about gratitude —let's take a moment to reflect on it.
gratitude,0.6,1,Let's talk more about the feeling of gratitude and let’s explore what we can do about it.
grief,0,0.3,This is an opportunity to explore grief and I’m here to listen.
grief,0,0.3,It’s okay to feel grief and what it means to you.
grief,0,0.3,Could you share more about grief and how you’re managing it.
grief,0,0.3,You might be experiencing grief and I’m here to support you.
grief,0,0.3,Could you share more about grief and let’s explore what we can do about it.
grief,0,0.3,Could you share more about grief in this moment—let’s talk through it.
grief,0,0.3,Let's talk more about the feeling of grief and I’m here to support you.
grief,0,0.3,It sounds like you're going through grief and I’m here to support you.
grief,0,0.3,This is an opportunity to explore grief and I’m here to support you.
grief,0,0.3,I'm sensing a strong emotion of grief and how you’re managing it.
grief,0,0.3,It sounds like you're going through grief and what it means to you.
grief,0,0.3,Let's talk more about the feeling of grief in this moment—let’s talk through it.
grief,0,0.3,It seems like you're feeling grief and I’m here to support you.
grief,0,0.3,This could be a moment of grief in this moment—let’s talk through it.
grief,0,0.3,You might be experiencing grief and it’s important to process it together.
grief,0,0.3,It seems like you're feeling grief and I’m here to support you.
grief,0,0.3,I’d like to understand more about grief and what it means to you.
grief,0,0.3,It sounds like you're going through grief and how you’re managing it.
grief,0,0.3,Could you share more about grief and how it’s affecting you right now.
grief,0,0.3,Could you share more about grief and I’m here to listen.
grief,0.3,0.6,Could you share more about grief and how it’s affecting you right now.
grief,0.3,0.6,It sounds like you're going through grief and how you’re managing it.
grief,0.3,0.6,It sounds like you're going through grief and what might be triggering it.
grief,0.3,0.6,I'm sensing a strong emotion of grief and I’m here to support you.
grief,0.3,0.6,It sounds like you're going through grief and how it’s affecting you right now.
grief,0.3,0.6,It seems like you're feeling grief and how it’s affecting you right now.
grief,0.3,0.6,You might be experiencing grief and I’m here to listen.
grief,0.3,0.6,I'm sensing a strong emotion of grief and how you’re managing it.
grief,0.3,0.6,I'm sensing a strong emotion of grief and I’m here to support you.
grief,0.3,0.6,Let's talk more about the feeling of grief and I’m here to listen.
grief,0.3,0.6,I’d like to understand more about grief and how it’s affecting you right now.
grief,0.3,0.6,It seems like you're feeling grief and it’s important to process it together.
grief,0.3,0.6,Let's talk more about the feeling of grief and what it means to you.
grief,0.3,0.6,This is an opportunity to explore grief and I’m here to listen.
grief,0.3,0.6,I'm sensing a strong emotion of grief and how you’re managing it.
grief,0.3,0.6,It seems like you're feeling grief and let’s explore what we can do about it.
grief,0.3,0.6,This is an opportunity to explore grief and how you’re managing it.
grief,0.3,0.6,I’d like to understand more about grief and let’s explore what we can do about it.
grief,0.3,0.6,Could you share more about grief and it’s important to process it together.
grief,0.3,0.6,I'm sensing a strong emotion of grief and how it’s affecting you right now.
grief,0.6,1,It’s okay to feel grief and what might be triggering it.
grief,0.6,1,It’s okay to feel grief and I’m here to listen.
grief,0.6,1,Let's talk more about the feeling of grief —let's take a moment to reflect on it.
grief,0.6,1,I'm sensing a strong emotion of grief and it’s important to process it together.
grief,0.6,1,This could be a moment of grief and what might be triggering it.
grief,0.6,1,You might be experiencing grief and let’s explore what we can do about it.
grief,0.6,1,It seems like you're feeling grief and what might be triggering it.
grief,0.6,1,It seems like you're feeling grief and it’s important to process it together.
grief,0.6,1,This could be a moment of grief —let's take a moment to reflect on it.
grief,0.6,1,Let's talk more about the feeling of grief and let’s explore what we can do about it.
grief,0.6,1,It seems like you're feeling grief and I’m here to support you.
grief,0.6,1,I'm sensing a strong emotion of grief —let's take a moment to reflect on it.
grief,0.6,1,It seems like you're feeling grief and what might be triggering it.
grief,0.6,1,It’s okay to feel grief in this moment—let’s talk through it.
grief,0.6,1,It seems like you're feeling grief —let's take a moment to reflect on it.
grief,0.6,1,It sounds like you're going through grief and let’s explore what we can do about it.
grief,0.6,1,It sounds like you're going through grief and what might be triggering it.
grief,0.6,1,It seems like you're feeling grief and how you’re managing it.
grief,0.6,1,It’s okay to feel grief and what it means to you.
grief,0.6,1,It’s okay to feel grief and I’m here to support you.
joy,0,0.3,Let's talk more about the feeling of joy and what it means to you.
joy,0,0.3,It’s okay to feel joy in this moment—let’s talk through it.
joy,0,0.3,This is an opportunity to explore joy and how you’re managing it.
joy,0,0.3,You might be experiencing joy and it’s important to process it together.
joy,0,0.3,This could be a moment of joy and what might be triggering it.
joy,0,0.3,It seems like you're feeling joy and it’s important to process it together.
joy,0,0.3,This could be a moment of joy and I’m here to listen.
joy,0,0.3,Could you share more about joy and I’m here to listen.
joy,0,0.3,It’s okay to feel joy and I’m here to support you.
joy,0,0.3,Let's talk more about the feeling of joy and it’s important to process it together.
joy,0,0.3,I’d like to understand more about joy in this moment—let’s talk through it.
joy,0,0.3,This is an opportunity to explore joy and how you’re managing it.
joy,0,0.3,Could you share more about joy in this moment—let’s talk through it.
joy,0,0.3,It sounds like you're going through joy —let's take a moment to reflect on it.
joy,0,0.3,This could be a moment of joy and how you’re managing it.
joy,0,0.3,I’d like to understand more about joy in this moment—let’s talk through it.
joy,0,0.3,It seems like you're feeling joy and it’s important to process it together.
joy,0,0.3,It seems like you're feeling joy and I’m here to support you.
joy,0,0.3,It seems like you're feeling joy —let's take a moment to reflect on it.
joy,0,0.3,This is an opportunity to explore joy and how you’re managing it.
joy,0.3,0.7,It’s okay to feel joy and how it’s affecting you right now.
joy,0.3,0.7,Let's talk more about the feeling of joy and how it’s affecting you right now.
joy,0.3,0.7,It’s okay to feel joy and how you’re managing it.
joy,0.3,0.7,This could be a moment of joy and what might be triggering it.
joy,0.3,0.7,This could be a moment of joy and let’s explore what we can do about it.
joy,0.3,0.7,Let's talk more about the feeling of joy in this moment—let’s talk through it.
joy,0.3,0.7,I’d like to understand more about joy and what might be triggering it.
joy,0.3,0.7,This is an opportunity to explore joy and what might be triggering it.
joy,0.3,0.7,Could you share more about joy and what it means to you.
joy,0.3,0.7,It seems like you're feeling joy and it’s important to process it together.
joy,0.3,0.7,I'm sensing a strong emotion of joy and I’m here to listen.
joy,0.3,0.7,You might be experiencing joy and let’s explore what we can do about it.
joy,0.3,0.7,I’d like to understand more about joy and what might be triggering it.
joy,0.3,0.7,This is an opportunity to explore joy and let’s explore what we can do about it.
joy,0.3,0.7,It’s okay to feel joy —let's take a moment to reflect on it.
joy,0.3,0.7,This is an opportunity to explore joy and how it’s affecting you right now.
joy,0.3,0.7,I'm sensing a strong emotion of joy and let’s explore what we can do about it.
joy,0.3,0.7,It’s okay to feel joy in this moment—let’s talk through it.
joy,0.3,0.7,This is an opportunity to explore joy and it’s important to process it together.
joy,0.3,0.7,It seems like you're feeling joy —let's take a moment to reflect on it.
joy,0.7,1,This is an opportunity to explore joy and it’s important to process it together.
joy,0.7,1,It seems like you're feeling joy and how it’s affecting you right now.
joy,0.7,1,It seems like you're feeling joy and I’m here to support you.
joy,0.7,1,Could you share more about joy and let’s explore what we can do about it.
joy,0.7,1,I’d like to understand more about joy and let’s explore what we can do about it.
joy,0.7,1,I'm sensing a strong emotion of joy and how you’re managing it.
joy,0.7,1,Let's talk more about the feeling of joy in this moment—let’s talk through it.
joy,0.7,1,It’s okay to feel joy in this moment—let’s talk through it.
joy,0.7,1,Let's talk more about the feeling of joy and I’m here to listen.
joy,0.7,1,You might be experiencing joy and it’s important to process it together.
joy,0.7,1,You might be experiencing joy and how it’s affecting you right now.
joy,0.7,1,I’d like to understand more about joy and I’m here to listen.
joy,0.7,1,This could be a moment of joy and how you’re managing it.
joy,0.7,1,You might be experiencing joy and how it’s affecting you right now.
joy,0.7,1,It’s okay to feel joy and I’m here to listen.
joy,0.7,1,I’d like to understand more about joy and how it’s affecting you right now.
joy,0.7,1,Could you share more about joy and I’m here to listen.
joy,0.7,1,I'm sensing a strong emotion of joy and how you’re managing it.
joy,0.7,1,It’s okay to feel joy in this moment—let’s talk through it.
joy,0.7,1,You might be experiencing joy in this moment—let’s talk through it.
love,0,0.3,It’s okay to feel love and what it means to you.
love,0,0.3,It’s okay to feel love and how you’re managing it.
love,0,0.3,Let's talk more about the feeling of love in this moment—let’s talk through it.
love,0,0.3,I'm sensing a strong emotion of love and what it means to you.
love,0,0.3,You might be experiencing love in this moment—let’s talk through it.
love,0,0.3,This is an opportunity to explore love and what it means to you.
love,0,0.3,You might be experiencing love —let's take a moment to reflect on it.
love,0,0.3,It sounds like you're going through love and let’s explore what we can do about it.
love,0,0.3,I'm sensing a strong emotion of love and what might be triggering it.
love,0,0.3,It sounds like you're going through love and it’s important to process it together.
love,0,0.3,This could be a moment of love and I’m here to listen.
love,0,0.3,It seems like you're feeling love and I’m here to support you.
love,0,0.3,I’d like to understand more about love and how you’re managing it.
love,0,0.3,I'm sensing a strong emotion of love and what might be triggering it.
love,0,0.3,Could you share more about love and I’m here to support you.
love,0,0.3,This could be a moment of love and I’m here to listen.
love,0,0.3,It sounds like you're going through love and how you’re managing it.
love,0,0.3,You might be experiencing love and what it means to you.
love,0,0.3,This could be a moment of love —let's take a moment to reflect on it.
love,0,0.3,It seems like you're feeling love and let’s explore what we can do about it.
love,0.3,0.6,I’d like to understand more about love and what might be triggering it.
love,0.3,0.6,I'm sensing a strong emotion of love and it’s important to process it together.
love,0.3,0.6,It sounds like you're going through love and what it means to you.
love,0.3,0.6,It seems like you're feeling love and what might be triggering it.
love,0.3,0.6,Let's talk more about the feeling of love and what might be triggering it.
love,0.3,0.6,It sounds like you're going through love and what might be triggering it.
love,0.3,0.6,It sounds like you're going through love —let's take a moment to reflect on it.
love,0.3,0.6,I’d like to understand more about love and I’m here to support you.
love,0.3,0.6,This is an opportunity to explore love and how it’s affecting you right now.
love,0.3,0.6,You might be experiencing love and how you’re managing it.
love,0.3,0.6,I’d like to understand more about love and let’s explore what we can do about it.
love,0.3,0.6,Let's talk more about the feeling of love —let's take a moment to reflect on it.
love,0.3,0.6,This could be a moment of love and I’m here to support you.
love,0.3,0.6,It’s okay to feel love and let’s explore what we can do about it.
love,0.3,0.6,I’d like to understand more about love in this moment—let’s talk through it.
love,0.3,0.6,I'm sensing a strong emotion of love and I’m here to support you.
love,0.3,0.6,This is an opportunity to explore love and how you’re managing it.
love,0.3,0.6,I'm sensing a strong emotion of love —let's take a moment to reflect on it.
love,0.3,0.6,I’d like to understand more about love and I’m here to support you.
love,0.3,0.6,Let's talk more about the feeling of love in this moment—let’s talk through it.
love,0.6,1,This is an opportunity to explore love and I’m here to support you.
love,0.6,1,It’s okay to feel love and what might be triggering it.
love,0.6,1,Let's talk more about the feeling of love in this moment—let’s talk through it.
love,0.6,1,You might be experiencing love and I’m here to listen.
love,0.6,1,This is an opportunity to explore love and I’m here to listen.
love,0.6,1,Let's talk more about the feeling of love and what it means to you.
love,0.6,1,This is an opportunity to explore love in this moment—let’s talk through it.
love,0.6,1,Could you share more about love and what it means to you.
love,0.6,1,You might be experiencing love and I’m here to listen.
love,0.6,1,Could you share more about love and what it means to you.
love,0.6,1,This is an opportunity to explore love and it’s important to process it together.
love,0.6,1,This could be a moment of love and how you’re managing it.
love,0.6,1,It seems like you're feeling love —let's take a moment to reflect on it.
love,0.6,1,You might be experiencing love and what might be triggering it.
love,0.6,1,You might be experiencing love in this moment—let’s talk through it.
love,0.6,1,It seems like you're feeling love and what it means to you.
love,0.6,1,I’d like to understand more about love and it’s important to process it together.
love,0.6,1,Let's talk more about the feeling of love and how you’re managing it.
love,0.6,1,It’s okay to feel love and how it’s affecting you right now.
love,0.6,1,This is an opportunity to explore love and how you’re managing it.
nervousness,0,0.4,You might be experiencing nervousness and what it means to you.
nervousness,0,0.4,You might be experiencing nervousness and what might be triggering it.
nervousness,0,0.4,I'm sensing a strong emotion of nervousness and it’s important to process it together.
nervousness,0,0.4,Could you share more about nervousness and it’s important to process it together.
nervousness,0,0.4,It’s okay to feel nervousness and how it’s affecting you right now.
nervousness,0,0.4,This could be a moment of nervousness and I’m here to listen.
nervousness,0,0.4,I’d like to understand more about nervousness and what it means to you.
nervousness,0,0.4,It’s okay to feel nervousness and what might be triggering it.
nervousness,0,0.4,It’s okay to feel nervousness and let’s explore what we can do about it.
nervousness,0,0.4,This is an opportunity to explore nervousness and how you’re managing it.
nervousness,0,0.4,I'm sensing a strong emotion of nervousness and how you’re managing it.
nervousness,0,0.4,I’d like to understand more about nervousness and what it means to you.
nervousness,0,0.4,It’s okay to feel nervousness and let’s explore what we can do about it.
nervousness,0,0.4,This is an opportunity to explore nervousness and how you’re managing it.
nervousness,0,0.4,Could you share more about nervousness —let's take a moment to reflect on it.
nervousness,0,0.4,It sounds like you're going through nervousness and what it means to you.
nervousness,0,0.4,You might be experiencing nervousness in this moment—let’s talk through it.
nervousness,0,0.4,You might be experiencing nervousness and I’m here to listen.
nervousness,0,0.4,I’d like to understand more about nervousness and I’m here to support you.
nervousness,0,0.4,It’s okay to feel nervousness and it’s important to process it together.
nervousness,0.4,0.7,It’s okay to feel nervousness and what it means to you.
nervousness,0.4,0.7,This could be a moment of nervousness and what might be triggering it.
nervousness,0.4,0.7,I'm sensing a strong emotion of nervousness and let’s explore what we can do about it.
nervousness,0.4,0.7,This is an opportunity to explore nervousness and it’s important to process it together.
nervousness,0.4,0.7,You might be experiencing nervousness and what it means to you.
nervousness,0.4,0.7,It seems like you're feeling nervousness and I’m here to support you.
nervousness,0.4,0.7,Let's talk more about the feeling of nervousness and what might be triggering it.
nervousness,0.4,0.7,Let's talk more about the feeling of nervousness and how you’re managing it.
nervousness,0.4,0.7,You might be experiencing nervousness and I’m here to listen.
nervousness,0.4,0.7,I’d like to understand more about nervousness —let's take a moment to reflect on it.
nervousness,0.4,0.7,This is an opportunity to explore nervousness and I’m here to listen.
nervousness,0.4,0.7,Could you share more about nervousness —let's take a moment to reflect on it.
nervousness,0.4,0.7,I'm sensing a strong emotion of nervousness in this moment—let’s talk through it.
nervousness,0.4,0.7,I’d like to understand more about nervousness and let’s explore what we can do about it.
nervousness,0.4,0.7,I'm sensing a strong emotion of nervousness and what it means to you.
nervousness,0.4,0.7,Could you share more about nervousness and it’s important to process it together.
nervousness,0.4,0.7,Let's talk more about the feeling of nervousness and what it means to you.
nervousness,0.4,0.7,I'm sensing a strong emotion of nervousness and what it means to you.
nervousness,0.4,0.7,It’s okay to feel nervousness and I’m here to support you.
nervousness,0.4,0.7,It’s okay to feel nervousness in this moment—let’s talk through it.
nervousness,0.7,1,Could you share more about nervousness and what it means to you.
nervousness,0.7,1,I’d like to understand more about nervousness and how it’s affecting you right now.
nervousness,0.7,1,Let's talk more about the feeling of nervousness and I’m here to support you.
nervousness,0.7,1,You might be experiencing nervousness —let's take a moment to reflect on it.
nervousness,0.7,1,Let's talk more about the feeling of nervousness and how you’re managing it.
nervousness,0.7,1,This is an opportunity to explore nervousness and it’s important to process it together.
nervousness,0.7,1,It seems like you're feeling nervousness and let’s explore what we can do about it.
nervousness,0.7,1,It sounds like you're going through nervousness and it’s important to process it together.
nervousness,0.7,1,It’s okay to feel nervousness and how it’s affecting you right now.
nervousness,0.7,1,It’s okay to feel nervousness and I’m here to listen.
nervousness,0.7,1,It’s okay to feel nervousness and what might be triggering it.
nervousness,0.7,1,This could be a moment of nervousness and I’m here to listen.
nervousness,0.7,1,Let's talk more about the feeling of nervousness and what might be triggering it.
nervousness,0.7,1,Could you share more about nervousness and what might be triggering it.
nervousness,0.7,1,Let's talk more about the feeling of nervousness and let’s explore what we can do about it.
nervousness,0.7,1,It seems like you're feeling nervousness and I’m here to listen.
nervousness,0.7,1,It sounds like you're going through nervousness in this moment—let’s talk through it.
nervousness,0.7,1,You might be experiencing nervousness and what it means to you.
nervousness,0.7,1,I'm sensing a strong emotion of nervousness —let's take a moment to reflect on it.
nervousness,0.7,1,This could be a moment of nervousness and I’m here to support you.
optimism,0,0.2,This could be a moment of optimism in this moment—let’s talk through it.
optimism,0,0.2,Let's talk more about the feeling of optimism and what it means to you.
optimism,0,0.2,I’d like to understand more about optimism and I’m here to support you.
optimism,0,0.2,Could you share more about optimism —let's take a moment to reflect on it.
optimism,0,0.2,This is an opportunity to explore optimism and what it means to you.
optimism,0,0.2,This is an opportunity to explore optimism in this moment—let’s talk through it.
optimism,0,0.2,It seems like you're feeling optimism and how you’re managing it.
optimism,0,0.2,It sounds like you're going through optimism and let’s explore what we can do about it.
optimism,0,0.2,I'm sensing a strong emotion of optimism and let’s explore what we can do about it.
optimism,0,0.2,This could be a moment of optimism and what might be triggering it.
optimism,0,0.2,I’d like to understand more about optimism and I’m here to listen.
optimism,0,0.2,This is an opportunity to explore optimism and let’s explore what we can do about it.
optimism,0,0.2,It’s okay to feel optimism —let's take a moment to reflect on it.
optimism,0,0.2,Let's talk more about the feeling of optimism and I’m here to listen.
optimism,0,0.2,This is an opportunity to explore optimism and I’m here to listen.
optimism,0,0.2,This could be a moment of optimism and what it means to you.
optimism,0,0.2,I’d like to understand more about optimism in this moment—let’s talk through it.
optimism,0,0.2,You might be experiencing optimism and I’m here to support you.
optimism,0,0.2,I’d like to understand more about optimism and it’s important to process it together.
optimism,0,0.2,This is an opportunity to explore optimism in this moment—let’s talk through it.
optimism,0.2,0.6,I'm sensing a strong emotion of optimism and what might be triggering it.
optimism,0.2,0.6,You might be experiencing optimism and how it’s affecting you right now.
optimism,0.2,0.6,I'm sensing a strong emotion of optimism and how you’re managing it.
optimism,0.2,0.6,It’s okay to feel optimism and I’m here to support you.
optimism,0.2,0.6,You might be experiencing optimism and what might be triggering it.
optimism,0.2,0.6,Could you share more about optimism —let's take a moment to reflect on it.
optimism,0.2,0.6,It seems like you're feeling optimism and what might be triggering it.
optimism,0.2,0.6,Let's talk more about the feeling of optimism and it’s important to process it together.
optimism,0.2,0.6,It’s okay to feel optimism and how you’re managing it.
optimism,0.2,0.6,It seems like you're feeling optimism in this moment—let’s talk through it.
optimism,0.2,0.6,This is an opportunity to explore optimism and I’m here to listen.
optimism,0.2,0.6,I’d like to understand more about optimism and what might be triggering it.
optimism,0.2,0.6,I’d like to understand more about optimism and let’s explore what we can do about it.
optimism,0.2,0.6,This could be a moment of optimism in this moment—let’s talk through it.
optimism,0.2,0.6,It sounds like you're going through optimism and how it’s affecting you right now.
optimism,0.2,0.6,I’d like to understand more about optimism and I’m here to listen.
optimism,0.2,0.6,Let's talk more about the feeling of optimism and it’s important to process it together.
optimism,0.2,0.6,It’s okay to feel optimism and it’s important to process it together.
optimism,0.2,0.6,I’d like to understand more about optimism and what it means to you.
optimism,0.2,0.6,It sounds like you're going through optimism and let’s explore what we can do about it.
optimism,0.6,1,Let's talk more about the feeling of optimism in this moment—let’s talk through it.
optimism,0.6,1,It’s okay to feel optimism and how it’s affecting you right now.
optimism,0.6,1,This is an opportunity to explore optimism and how you’re managing it.
optimism,0.6,1,You might be experiencing optimism and how you’re managing it.
optimism,0.6,1,This is an opportunity to explore optimism and I’m here to listen.
optimism,0.6,1,Let's talk more about the feeling of optimism and let’s explore what we can do about it.
optimism,0.6,1,Let's talk more about the feeling of optimism and I’m here to support you.
optimism,0.6,1,I'm sensing a strong emotion of optimism —let's take a moment to reflect on it.
optimism,0.6,1,This could be a moment of optimism and what it means to you.
optimism,0.6,1,Let's talk more about the feeling of optimism and I’m here to listen.
optimism,0.6,1,This could be a moment of optimism —let's take a moment to reflect on it.
optimism,0.6,1,This could be a moment of optimism and how it’s affecting you right now.
optimism,0.6,1,It seems like you're feeling optimism and what might be triggering it.
optimism,0.6,1,Let's talk more about the feeling of optimism and it’s important to process it together.
optimism,0.6,1,You might be experiencing optimism and I’m here to listen.
optimism,0.6,1,It sounds like you're going through optimism and what it means to you.
optimism,0.6,1,This could be a moment of optimism and it’s important to process it together.
optimism,0.6,1,You might be experiencing optimism —let's take a moment to reflect on it.
optimism,0.6,1,Could you share more about optimism and let’s explore what we can do about it.
optimism,0.6,1,This could be a moment of optimism —let's take a moment to reflect on it.
pride,0,0.4,I’d like to understand more about pride and what it means to you.
pride,0,0.4,Could you share more about pride and what might be triggering it.
pride,0,0.4,This is an opportunity to explore pride and what might be triggering it.
pride,0,0.4,Let's talk more about the feeling of pride and let’s explore what we can do about it.
pride,0,0.4,Could you share more about pride and it’s important to process it together.
pride,0,0.4,It sounds like you're going through pride and what might be triggering it.
pride,0,0.4,It sounds like you're going through pride and I’m here to listen.
pride,0,0.4,It sounds like you're going through pride and let’s explore what we can do about it.
pride,0,0.4,It’s okay to feel pride —let's take a moment to reflect on it.
pride,0,0.4,This is an opportunity to explore pride and I’m here to support you.
pride,0,0.4,This could be a moment of pride —let's take a moment to reflect on it.
pride,0,0.4,This is an opportunity to explore pride —let's take a moment to reflect on it.
pride,0,0.4,You might be experiencing pride in this moment—let’s talk through it.
pride,0,0.4,It sounds like you're going through pride and I’m here to listen.
pride,0,0.4,You might be experiencing pride and I’m here to support you.
pride,0,0.4,Let's talk more about the feeling of pride and how it’s affecting you right now.
pride,0,0.4,Let's talk more about the feeling of pride and I’m here to support you.
pride,0,0.4,You might be experiencing pride and it’s important to process it together.
pride,0,0.4,It’s okay to feel pride in this moment—let’s talk through it.
pride,0,0.4,I’d like to understand more about pride and let’s explore what we can do about it.
pride,0.4,0.7,You might be experiencing pride and let’s explore what we can do about it.
pride,0.4,0.7,This could be a moment of pride and I’m here to support you.
pride,0.4,0.7,I’d like to understand more about pride in this moment—let’s talk through it.
pride,0.4,0.7,I'm sensing a strong emotion of pride in this moment—let’s talk through it.
pride,0.4,0.7,I’d like to understand more about pride and I’m here to listen.
pride,0.4,0.7,You might be experiencing pride and let’s explore what we can do about it.
pride,0.4,0.7,Let's talk more about the feeling of pride and I’m here to listen.
pride,0.4,0.7,I’d like to understand more about pride and what it means to you.
pride,0.4,0.7,I’d like to understand more about pride and how it’s affecting you right now.
pride,0.4,0.7,This is an opportunity to explore pride and I’m here to listen.
pride,0.4,0.7,Let's talk more about the feeling of pride and how you’re managing it.
pride,0.4,0.7,I’d like to understand more about pride and what might be triggering it.
pride,0.4,0.7,It seems like you're feeling pride and how it’s affecting you right now.
pride,0.4,0.7,Could you share more about pride —let's take a moment to reflect on it.
